,Symbol,Entry_Date,Entry_Price,Exit_Date,Exit_Price,PnL_Pct,Portfolio
38,GOOG,2022-05-25,105.2140884399414,2022-05-27,112.1324691772461,6.575526946901086,119520.74276220337
39,GOOG,2022-06-09,114.23893737792969,2022-06-13,106.2449722290039,-6.997583601885086,111157.17886582417
40,GOOG,2022-06-30,108.72620391845703,2022-07-07,118.60101318359375,9.082271714868913,121252.77588100116
41,GOOG,2022-07-18,109.26053619384766,2022-07-22,107.71969604492188,-1.410243993487325,119542.81589220269
42,GOOG,2022-07-26,104.81696319580078,2022-08-10,119.93707275390625,14.425250548292185,136787.16659713656
43,GOOG,2022-08-23,114.09181213378906,2022-08-29,109.68799591064453,-3.8598880504943014,131507.33509904396
44,GOOG,2022-08-30,109.26053619384766,2022-09-13,104.68771362304688,-4.1852463204901165,126003.4291956366
45,GOOG,2022-09-14,105.24441528320312,2022-09-20,101.22828674316406,-3.8160015704700596,121195.13635868498
46,GOOG,2022-09-21,99.41903686523438,2022-09-30,95.58184051513672,-3.8596193154627882,116517.4654663837
47,GOOG,2022-10-03,98.7132339477539,2022-10-26,94.25969696044922,-4.511590603608243,111260.67444283985
48,GOOG,2022-10-27,92.05281829833984,2022-11-02,86.55549621582031,-5.971921538244391,104616.27426219192
49,GOOG,2022-11-03,82.99665069580078,2022-11-07,88.12617492675781,6.180399073882821,111081.97750782313
50,GOOG,2022-11-08,88.38463592529297,2022-11-11,96.1584243774414,8.795406996663113,120852.08952957795
51,GOOG,2022-11-22,96.75487518310547,2022-11-23,98.23606872558594,1.5308722580411147,122702.18064144927
52,GOOG,2022-12-08,93.39484405517578,2022-12-16,90.32310485839844,-3.288981557657104,118666.5285493089
53,GOOG,2022-12-19,88.62320709228516,2022-12-28,85.94910430908203,-3.0173843521804926,115085.90328558626
54,GOOG,2022-12-29,88.42439270019531,2023-01-19,93.35509490966797,5.576178765728481,121503.29898694395
55,GOOG,2023-01-20,98.693359375,2023-01-23,100.6119384765625,1.943979933110368,123865.29873731724
56,GOOG,2023-02-22,91.25755310058594,2023-03-15,95.97949981689453,5.174307830831238,130274.47058956475
57,GOOG,2023-03-17,101.85456085205078,2023-03-20,101.32769012451172,-0.5172775014997811,129600.59006300698
58,GOOG,2023-05-04,104.58831024169922,2023-05-11,116.209228515625,11.111106247983473,144000.6493229212
59,GOOG,2023-06-26,118.38629150390625,2023-06-27,118.30675506591797,-0.06718382422314231,143903.90417979992
60,GOOG,2023-07-03,119.84760284423828,2023-07-26,128.89382934570312,7.5481080028124605,154765.926287555
61,GOOG,2023-08-18,127.35299682617188,2023-08-30,136.12086486816406,6.884697070740884,165421.0914811793
62,GOOG,2023-09-21,130.5838165283203,2023-09-28,132.3433380126953,1.3474269102813399,167650.0197830778
63,GOOG,2023-09-29,131.07089233398438,2023-10-11,140.86268615722656,7.4706089573965215,180174.49717806946
64,GOOG,2023-10-25,125.92150115966797,2023-10-27,122.67082214355469,-2.5815122804098665,175523.27040725085
65,GOOG,2023-10-30,125.00692749023438,2023-11-10,133.26783752441406,6.608361792449491,187122.48314570144
66,GOOG,2023-11-13,132.85031127929688,2023-11-14,134.6297607421875,1.33943943808277,189628.87548247474
67,GOOG,2023-11-17,136.1308135986328,2023-11-20,137.1050262451172,0.7156444751419302,190985.94405313887
68,GOOG,2023-12-06,130.65335083007812,2023-12-12,132.85031127929688,1.6815186409386607,194197.4083039651
69,GOOG,2023-12-13,133.17835998535156,2023-12-21,140.96209716796875,5.844596061607404,205547.46238144228
70,GOOG,2024-02-14,146.27052307128906,2024-02-20,141.35972595214844,-3.357338865020131,198646.5375408475
71,GOOG,2024-02-26,137.93011474609375,2024-03-04,133.40699768066406,-3.279281738984984,192132.35791014452
72,GOOG,2024-03-05,132.98948669433594,2024-03-14,143.48709106445312,7.893559582078065,207298.44005823327
73,GOOG,2024-03-20,148.79551696777344,2024-03-22,150.87318420410156,1.3963238131550106,210192.99754106527
74,GOOG,2024-07-18,178.3637237548828,2024-07-24,173.53689575195312,-2.7061713566616152,204504.8148479005
75,GOOG,2024-07-25,168.35179138183594,2024-08-05,159.87249755859375,-5.036651973610687,194204.61905473485
76,GOOG,2024-08-06,159.77294921875,2024-09-06,151.40316772460938,-5.238547285423957,184031.1182550751
77,GOOG,2024-09-09,149.02142333984375,2024-09-16,158.4386749267578,6.319394470845978,195660.77056672232
78,GOOG,2024-09-26,163.2618865966797,2024-09-27,164.71682739257812,0.891169902680781,197404.44046536626
79,GOOG,2024-10-24,163.95945739746094,2024-10-29,170.54652404785156,4.017497224586833,205335.15838227354
80,GOOG,2024-11-27,170.22764587402344,2024-11-29,169.89878845214844,-0.19318684705207645,204938.47786390546
81,GOOG,2024-12-02,172.38015747070312,2024-12-10,186.09405517578125,7.955612702934717,221242.58944204738
82,GOOG,2024-12-11,196.25027465820312,2024-12-12,193.17745971679688,-1.5657633839025094,217778.45398696605
83,GOOG,2025-02-10,187.7601318359375,2025-02-12,184.99661254882812,-1.471834973744109,214573.11453590664
84,GOOG,2025-02-13,187.44088745117188,2025-02-21,181.15562438964844,-3.353197451735679,207378.05432717875
85,GOOG,2025-02-24,180.7665252685547,2025-02-26,174.29168701171875,-3.5818790272240024,199950.02329216833
86,GOOG,2025-02-27,169.81219482421875,2025-03-13,164.5322265625,-3.1092986385249386,193732.97994021466
87,GOOG,2025-03-14,167.41876220703125,2025-03-28,155.8726348876953,-6.896555181227486,180372.0780744014
88,GOOG,2025-03-31,156.0424346923828,2025-04-04,147.56263732910156,-5.434289320080181,170570.13749919753
89,GOOG,2025-04-07,149.0608367919922,2025-04-09,160.86663818359375,7.920122847610226,184079.50193047166
90,GOOG,2025-05-02,165.61093139648438,2025-05-07,152.61656188964844,-7.846323547161564,169636.02862500335
