,Symbol,Entry_Date,Entry_Price,Exit_Date,Exit_Price,PnL_Pct,Portfolio
0,TCS.NS,2023-02-14,3357.767822265625,2023-02-16,3413.360595703125,1.6556467385523175,101655.64673855231
1,TCS.NS,2023-02-22,3263.22509765625,2023-02-23,3274.976806640625,0.3601256006769329,102021.73474699154
2,TCS.NS,2023-02-28,3178.132080078125,2023-03-01,3248.01953125,2.199010280597181,104265.20318252148
3,TCS.NS,2023-03-03,3206.240234375,2023-03-06,3234.733154296875,0.8886707744602049,105191.77757113609
4,TCS.NS,2023-03-21,2979.78955078125,2023-03-22,3003.4853515625,0.7952172587167227,106028.28074113266
5,TCS.NS,2023-03-24,2993.60400390625,2023-03-27,2995.330810546875,0.05768320186543544,106089.44124834702
6,TCS.NS,2023-03-28,2989.19091796875,2023-04-10,3130.693115234375,4.733795904939395,111111.49887373435
7,TCS.NS,2023-04-11,3083.110107421875,2023-04-13,3059.1748046875,-0.7763362935613713,110248.89998165751
8,TCS.NS,2023-04-19,2963.96044921875,2023-04-26,3068.0966796875,3.513414981505524,114122.40135055811
9,TCS.NS,2023-04-27,3058.310791015625,2023-05-02,3088.482421875,0.9865456103418251,115248.27089149872
10,TCS.NS,2023-05-03,3050.5888671875,2023-05-10,3153.1416015625,3.361735679234574,119122.61313375914
11,TCS.NS,2023-05-15,3122.682373046875,2023-05-16,3125.65673828125,0.09525032901354105,119236.07781469857
12,TCS.NS,2023-05-18,3069.7275390625,2023-05-22,3164.557373046875,3.0891938381390096,122919.51138338888
13,TCS.NS,2023-05-23,3162.974365234375,2023-05-24,3169.0185546875,0.19109195191587106,123154.40067697685
14,TCS.NS,2023-05-25,3159.569091796875,2023-05-26,3193.529296875,1.0748366024435165,124478.10925297294
15,TCS.NS,2023-05-31,3155.731689453125,2023-06-01,3188.82861328125,1.0487876373881633,125783.62027407264
16,TCS.NS,2023-06-16,3068.443359375,2023-06-19,3102.753173828125,1.1181504898338237,127190.07044029789
17,TCS.NS,2023-06-20,3119.472900390625,2023-06-21,3148.950439453125,0.9449525610178816,128391.95626828392
18,TCS.NS,2023-06-26,3082.69921875,2023-06-30,3191.5234375,3.530160130060532,132924.39791867163
19,TCS.NS,2023-07-03,3162.577880859375,2023-07-13,3228.53955078125,2.0856931404310926,135696.79296802072
20,TCS.NS,2023-07-17,3374.62158203125,2023-07-18,3379.5986328125,0.14748470784846393,135896.92498668935
21,TCS.NS,2023-07-19,3353.697021484375,2023-07-20,3355.877685546875,0.06502269133229034,135985.28882475352
22,TCS.NS,2023-07-21,3263.82421875,2023-07-25,3293.717041015625,0.9158833399757522,137230.75542991734
23,TCS.NS,2023-07-26,3283.20361328125,2023-07-27,3291.537109375,0.2538220919360363,137579.07740412917
24,TCS.NS,2023-07-28,3251.323974609375,2023-08-01,3344.9765625,2.88044466260477,141541.9665960773
25,TCS.NS,2023-08-03,3294.4921875,2023-08-07,3375.984130859375,2.473581320622725,145043.12224263992
26,TCS.NS,2023-08-10,3335.335205078125,2023-08-16,3351.12939453125,0.47354129291346736,145729.96131898978
27,TCS.NS,2023-08-18,3262.6611328125,2023-08-21,3296.139404296875,1.0261032366397134,147225.30116883773
28,TCS.NS,2023-08-28,3270.849365234375,2023-08-30,3285.771484375,0.45621541912725,147896.96569362652
29,TCS.NS,2023-08-31,3252.6806640625,2023-09-07,3348.0771484375,2.9328573637429463,152234.5727427244
30,TCS.NS,2023-09-08,3335.14111328125,2023-09-13,3457.1845703125,3.6593191378093923,157805.3215974613
31,TCS.NS,2023-09-21,3474.093017578125,2023-09-22,3491.8740234375,0.5118172072367416,158612.9963873324
32,TCS.NS,2023-09-25,3466.19580078125,2023-09-27,3477.96923828125,0.3396645249338301,159151.74846799474
33,TCS.NS,2023-10-03,3404.859619140625,2023-10-09,3525.498046875,3.543124863539124,164790.69363872148
34,TCS.NS,2023-10-12,3432.66943359375,2023-10-16,3414.743408203125,-0.5222182251280102,163930.12660322522
35,TCS.NS,2023-10-19,3357.129150390625,2023-10-25,3293.447509765625,-1.896907678323612,160820.52344460302
36,TCS.NS,2023-10-26,3241.618408203125,2023-10-30,3282.22705078125,1.2527274177417738,162835.16623514943
37,TCS.NS,2023-11-01,3235.692626953125,2023-11-02,3264.30322265625,0.8842185893925911,164274.98504506893
38,TCS.NS,2023-11-03,3255.365478515625,2023-11-06,3283.878662109375,0.8758827167618484,165713.8412470418
39,TCS.NS,2023-11-07,3274.357666015625,2023-11-08,3285.141357421875,0.32933761385243066,166259.599257628
40,TCS.NS,2023-11-13,3236.567138671875,2023-11-22,3429.504638671875,5.961177127911268,176170.62846153064
41,TCS.NS,2023-11-23,3408.229248046875,2023-11-29,3413.572265625,0.156768139384605,176446.80787791195
42,TCS.NS,2023-11-30,3388.16796875,2023-12-12,3567.407958984375,5.290174273753676,185781.15151512882
43,TCS.NS,2023-12-13,3491.09765625,2023-12-15,3750.922119140625,7.442486245707553,199607.8881637594
44,TCS.NS,2023-12-20,3672.280029296875,2023-12-22,3714.97705078125,1.1626842491243818,201928.69763944924
45,TCS.NS,2023-12-26,3687.337890625,2023-12-27,3702.5419921875,0.41233274556031857,202761.31578250017
