Price,Close,High,Low,Open,Volume,RSI,MA_Short,MA_Long,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Volume_MA,RSI_Buy_Signal,MA_Crossover,Buy_Signal,Sell_Signal
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,
2020-01-02,67.96450805664062,68.0027784959496,66.68113625378123,66.68113625378123,28132000,,,,67.96450805664062,67.96450805664062,0.0,0.0,0.0,,,,,0,0,0,0
2020-01-03,67.6309814453125,68.21948609325707,66.87964921457622,66.99476389395636,23728000,,,,67.91319627028246,67.93980238172743,-0.026606111444976932,-0.005321222288995387,-0.021284889155981545,,,,,0,0,0,0
2020-01-06,69.298583984375,69.41240176232888,67.10114319704458,67.10114319704458,34646000,,,,68.1263328416813,68.04045287081243,0.08587997086887356,0.012919016342578403,0.07296095452629515,,,,,0,0,0,0
2020-01-07,69.25534057617188,69.73498768463804,69.1082124926651,69.48398485337579,30054000,,,,68.30002633929524,68.1304445526909,0.16958178660433987,0.044251570394930696,0.12533021620940918,,,,,0,0,0,0
2020-01-08,69.80110168457031,70.16195571004387,69.1310807263238,69.19271085329153,30560000,,,,68.5309610077991,68.25419693283013,0.27676407496898037,0.09075407130974064,0.18601000365923973,,,,,0,0,0,0
2020-01-09,70.57201385498047,70.94479798937792,70.09683391576328,70.60879777123672,30018000,,,,68.8449691381347,68.42588707521163,0.41908206292306716,0.15641966963240594,0.2626623932906612,,,,,0,0,0,0
2020-01-10,71.06409454345703,71.3225072539397,70.49845648441155,70.95623044482811,36414000,,,,69.18637304664583,68.62130985063722,0.5650631960086088,0.2381483749076465,0.32691482110096226,,,,,0,0,0,0
2020-01-13,71.53628540039062,71.60040318119228,70.87968868435784,71.38220250060752,33046000,,,,69.54789802414503,68.83723396543377,0.7106640587112594,0.3326515116683691,0.3780125470428903,,,,,0,0,0,0
2020-01-14,71.12124633789062,71.66401766604142,70.99649198063844,71.5253460952469,31178000,,,,69.78995161087512,69.00642006709724,0.7835315437778831,0.42282751809027197,0.3607040256876112,,,,,0,0,0,0
2020-01-15,71.53478240966797,71.64388273641546,71.08793750518538,71.08793750518538,25654000,,69.9778938293457,,70.05838711838172,69.19370616654693,0.8646809518347851,0.5111982048391747,0.35348274699561044,,,,,0,0,0,0
2020-01-16,72.15608978271484,72.17050755975373,71.62027331125607,71.9443509613726,23474000,,70.39705200195313,,70.3811106052022,69.41314198996677,0.9679686152354208,0.6025522869184239,0.3654163283169969,,,,,0,0,0,0
2020-01-17,73.58211517333984,73.62709772776877,72.48016773097916,72.71327914438791,47924000,,70.99216537475586,,70.87357284645414,69.72195481836478,1.1516180280893593,0.712365435152611,0.43925259293674834,,,,,0,0,0,0
2020-01-21,73.78144073486328,74.15173723299375,73.12533698547217,73.51900075196944,40734000,,71.4404510498047,,71.32093713697861,70.02265747884616,1.2982796581324578,0.8295482797485804,0.46873137838387746,,,,,0,0,0,0
2020-01-22,73.85847473144531,74.71657140247247,73.80777360412793,74.10948512930564,32216000,89.4108980493867,71.90076446533203,,71.71132753612734,70.3067920901498,1.4045354459775439,0.9445457129943731,0.4599897329831708,,,,,0,0,0,1
2020-01-23,73.89327239990234,74.3341561049517,73.6671233517669,73.94248700763428,27024000,89.45994721036537,72.30998153686524,,72.0470113613235,70.57245729827962,1.4745540630438825,1.0505473830042749,0.4240066800396076,,,,,0,0,0,1
2020-01-24,72.90216064453125,74.33290321561466,72.82958636128654,74.23821307805481,35692000,82.25948635388204,72.54299621582031,,72.1785727895093,70.74502791652048,1.4335448729888185,1.1271468810011838,0.30639799198763473,,,,,0,0,0,1
2020-01-27,71.2713623046875,71.47863400365347,70.64011232200845,71.12722242987144,35104000,62.127988893370734,72.56372299194337,,72.03900194569056,70.7840156489773,1.2549862967132555,1.1527147641435982,0.10227153256965726,,,,,0,0,0,0
2020-01-28,72.19884490966797,72.36983324639294,71.20027909064447,71.72367253120295,31548000,66.32124264655491,72.62997894287109,,72.06359317091785,70.88881781643587,1.1747753544819801,1.1571268822112746,0.01764847227070554,,,,,0,0,0,0
2020-01-29,72.50054931640625,72.8385366078875,71.9095569522986,72.50899824026206,21554000,65.38436788006331,72.76790924072266,,72.13081719330069,71.0082053349522,1.1226118583484919,1.1502238774387181,-0.02761201909022626,,,,,0,0,0,0
2020-01-30,72.36186218261719,72.43343532950215,71.39560573889169,71.57255530866736,26788000,60.99264061596536,72.85061721801758,,72.16636257627245,71.10847621255701,1.0578863637154399,1.1317563746940624,-0.07387001097862256,71.41425552368165,75.1643855249265,67.66412552243679,31274400.0,0,0,0,0
2020-01-31,71.28775787353516,73.07214937487387,71.00443830178473,73.01101223310602,48344000,51.28201091519731,72.7637840270996,,72.03119262200516,71.12175633559242,0.9094362864127419,1.0872923570377984,-0.17785607062505648,71.58041801452637,74.96348890155029,68.19734712750245,32285000.0,0,0,0,0
2020-02-03,73.85797119140625,74.05977456333044,72.51843760203923,72.66804573923768,60736000,60.72752038986091,72.79136962890625,,72.3122354788361,71.32443891750457,0.9877965613315354,1.0673931978965459,-0.07959663656501048,71.89176750183105,74.8658655135548,68.91766949010731,34135400.0,0,0,0,0
2020-02-04,71.92595672607422,73.04082779616263,70.89359538320127,72.42300217903798,78660000,53.26106784319667,72.60582122802734,,72.2528079784112,71.36899579221343,0.8838121861977726,1.0306769955567914,-0.1468648093590188,72.02313613891602,74.73554015875634,69.3107321190757,36336100.0,0,0,0,0
