Price,Close,High,Low,Open,Volume,RSI,MA_Short,MA_Long,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Volume_MA,RSI_Buy_Signal,MA_Crossover,Buy_Signal,Sell_Signal
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,
2023-01-02,1571.256103515625,1581.9164198328474,1561.4641857371355,1569.616109204478,2190689,,,,1571.256103515625,1571.256103515625,0.0,0.0,0.0,,,,,0,0,0,0
2023-01-03,1581.5306396484375,1585.051928898612,1564.9854909703072,1564.9854909703072,4189015,,,,1572.8368013822114,1572.0171802662037,0.8196211160077382,0.16392422320154765,0.6556968928061906,,,,,0,0,0,0
2023-01-04,1553.2640380859375,1587.704862057253,1550.321563619022,1577.334011522776,5175800,,,,1569.8256070289385,1570.628058623221,-0.8024515942825019,-0.02935094029526228,-0.7731006539872396,,,,,0,0,0,0
2023-01-05,1543.2791748046875,1560.9820718684632,1533.3425223370161,1558.0395970405216,5470718,,,,1565.7415405329,1568.6022153774036,-2.860674844503592,-0.5956157211369282,-2.2650591233666635,,,,,0,0,0,0
2023-01-06,1538.1661376953125,1552.3476271409502,1522.5374349182448,1545.4980650125465,4546231,,,,1561.499170865579,1566.3476911046562,-4.848520239077288,-1.4461966247250002,-3.402323614352288,,,,,0,0,0,0
2023-01-09,1541.1566162109375,1554.7111236973547,1533.9211391395247,1539.709520796655,5364670,,,,1558.369547072557,1564.4816855569732,-6.112138484416164,-2.3793849966632328,-3.732753487752931,,,,,0,0,0,0
2023-01-10,1512.986572265625,1543.5684755821242,1509.8029151787653,1543.5684755821242,8185883,,,,1551.3875509484137,1560.667232720577,-9.279681772163258,-3.7594443517632383,-5.5202374204000195,,,,,0,0,0,0
2023-01-11,1534.7894287109375,1541.6389901580285,1504.9792394533945,1512.6487980869458,7597899,,,,1548.8339936811099,1558.7503583494924,-9.916364668382585,-4.990828415087108,-4.925536253295476,,,,,0,0,0,0
2023-01-12,1542.98974609375,1547.3310326708622,1528.2776082490916,1531.7988975812918,4625035,,,,1547.9348786676699,1557.5829055898078,-9.648026922137888,-5.922268116497264,-3.7257588056406235,,,,,0,0,0,0
2023-01-13,1544.1956787109375,1553.119434566503,1530.0623553434598,1542.3626674686989,4622273,,1546.3614135742187,,1547.359617135865,1556.591259154336,-9.23164201847112,-6.584142896892036,-2.6474991215790844,,,,,0,0,0,0
2023-01-16,1529.3870849609375,1564.1173778788575,1524.563433166782,1558.039529512247,7374047,,1542.17451171875,,1544.594612185876,1554.5761351400101,-9.981522954134107,-7.263618908340451,-2.717904045793656,,,,,0,0,0,0
2023-01-17,1552.154541015625,1554.1804510114446,1521.8619872567062,1533.7282165771023,5393177,,1539.2369018554687,,1545.7576781596836,1554.3967577974631,-8.63907963777956,-7.538711054228273,-1.1003685835512869,,,,,0,0,0,0
2023-01-18,1579.552978515625,1583.701248176133,1543.2790247660257,1548.3921424983162,9545321,,1541.8657958984375,,1550.9569551375207,1556.260181554364,-5.303226416843245,-7.091614126751267,1.7883877099080223,,,,,0,0,0,0
2023-01-19,1586.1131591796875,1591.8050918489832,1575.4046757511453,1579.2635971859306,5586081,53.960966052767745,1546.1491943359374,,1556.3656019132388,1558.4715132303138,-2.1059113170749697,-6.094473564816008,3.9885622477410383,,,,,0,0,0,0
2023-01-20,1602.36865234375,1610.1347779172047,1585.4377072133404,1586.1129712784573,9421702,57.63315204370118,1552.5694458007813,,1563.4429942871636,1561.7231531646426,1.7198411225210748,-4.531610627348592,6.251451749869667,,,,,0,0,0,0
2023-01-23,1614.0902099609375,1623.2551476325543,1602.802912776601,1607.4818310875464,7722200,57.93184621624933,1559.8628051757812,,1571.2348736215904,1565.6021944088127,5.632679212777703,-2.4987526593233333,8.131431872101036,,,,,0,0,0,0
2023-01-24,1635.7001953125,1642.3568578201632,1615.923224505124,1615.971508125259,12491970,70.75544474789515,1572.1341674804687,,1581.1526154201918,1570.794638920197,10.35797649999472,0.07259317254027753,10.285383327454444,,,,,0,0,0,1
2023-01-25,1590.502685546875,1633.240168599333,1587.2708624873728,1631.7449072435593,7352071,60.099044277543264,1577.7054931640625,,1582.5910877473739,1572.254494225877,10.33659352149698,2.1253932423316177,8.21120027916536,,,,,0,0,0,0
2023-01-27,1558.811279296875,1579.2635147273847,1533.8729066147398,1574.4398631857616,17589974,53.96442158708132,1579.287646484375,,1578.9326556780663,1571.2587005274324,7.673955150633901,3.235105623992075,4.438849526641826,,,,,0,0,0,0
2023-01-30,1557.219482421875,1567.976249131562,1526.2033788251288,1538.7448730885465,9256411,53.101160127584336,1580.5900268554688,,1575.5921674848062,1570.2187584455394,5.3734090392667895,3.662766307047018,1.7106427322197715,1563.4757202148437,1625.6202295899714,1501.331210839716,7185058.35,0,0,0,0
2023-01-31,1546.9449462890625,1565.4677198683135,1538.7447392148767,1562.5735291362478,9298122,57.04279087807098,1582.3458129882813,,1571.184902685461,1568.4947723598743,2.690130325586779,3.4682391107549706,-0.7781087851681918,1562.2601623535156,1624.7141803355921,1499.8061443714391,7540430.0,0,0,0,0
2023-02-01,1570.1468505859375,1606.275953300447,1549.3568654657768,1566.7220109068626,8651395,57.29063781502368,1584.1450439453124,,1571.0252023624575,1568.6171485247678,2.4080538376897493,3.2562020561419267,-0.8481482184521774,1561.6909729003905,1623.6107252857103,1499.7712205150708,7763549.0,0,0,0,0
